528109	515001	Медногорск	Mednogorsk	51.4128	57.595	53415
1258126	1252881	Rishra	Rishra	22.72394	88.34563	
2711451	3337386	Grabo	Grabo	57.83625	12.29954	
2638580	3333130	Сандхерст	Sandhurst	51.34675	-0.78655	
5245729	5279468	Big Bend	Big Bend	42.8814	-88.20676	
4269642	4273857	Clay Center	Clay Center	39.37694	-97.12474	
2943425	2951839	Брук	Bruck in der Oberpfalz	49.24927	12.3071	
3013267	3038033	Hipsheim	Hipsheim	48.4668	7.67614	
2801992	3337387	Bierges	Bierges	50.71143	4.58658	
2648170	3333198	Badminton	Badminton	51.54267	-2.28488	
3018794	3013756	Фекан	Fécamp	49.75787	0.37457	
2956005	2842566	Аннаберг-Буххольц	Annaberg-Buchholz	50.57953	13.00627	
3863596	3435907	Cabildo	Cabildo	-38.48421	-61.89542	
101628	101627	Табук	Tabuk	28.38333	36.58333	
4135840	4099753	West Helena	West Helena	34.55066	-90.64177	
1646559	1642669	Cilacap	Cilacap	-7.72639	109.00944	
5032909	5037779	Касота	Kasota	44.29247	-93.96496	
2524586	2523228	Gonnosnò	Gonnosnò	39.76167	8.87333	
3065617	3339539	Соколов	Sokolov	50.1813	12.6401	
4259303	4921868	Hymera	Hymera	39.18643	-87.30168	
5720495	5744337	Coos Bay	Coos Bay	43.3665	-124.21789	
2172880	2155400	Байрон-Бей	Byron Bay	-28.64201	153.61194	
3369569	1085599	Botrivier	Botrivier	-34.22568	19.20313	
2982402	2987375	Rouvrel	Rouvrel	49.77082	2.41275	
4542692	4544379	Майами	Miami	36.87451	-94.87746	
2938379	2838632	Delingsdorf	Delingsdorf	53.7	10.25	
1151933	1608525	Накхонситхаммарат	Nakhon Si Thammarat	8.43333	99.96667	
2525748	3169778	Alessano	Alessano	39.88862	18.33103	
3029579	3035876	Bulhon	Bulhon	45.89499	3.38481	
5367846	5332921	Lone Pine	Lone Pine	36.60604	-118.06287	
3151942	3137400	Hommelvik	Hommelvik	63.41083	10.79424	
691715	706370	Теофиполь	Teofipol'	49.83818	26.41433	6824755100
2704042	3337385	Hyllinge	Hyllinge	56.1	12.85	
2954723	2951839	Аубштадт	Aubstadt	50.33333	10.43333	
5097349	5101760	Данеллен	Dunellen	40.58927	-74.47182	
2801539	3337388	Bonheiden	Bonheiden	51.02261	4.54714	
2761931	2770542	Waltersdorf an der March	Waltersdorf an der March	48.52752	16.88805	
2923822	2905330	Фульда	Fulda	50.55162	9.67518	
5147037	5165418	Beloit	Beloit	40.92311	-80.9937	
2651852	2650328	Crowborough	Crowborough	51.06044	0.16171	
2691501	3337385	Moelle	Moelle	56.28333	12.5	
2705049	3337385	Hoerby	Hoerby	55.85238	13.66094	
5284678	5551752	Tonopah	Tonopah	33.49365	-112.93712	
7971252	7289708	Urlabari	Urlabari	26.66996	87.63486	
555980	578853	Ишимбай	Ishimbay	53.45446	56.04149	80420
5098909	5101760	Hawthorne	Hawthorne	40.94926	-74.15375	
4066437	4829764	Хартфорд	Hartford	31.1024	-85.69688	
1262951	1259223	Мога	Moga	30.81571	75.17419	
3017261	2993955	Fregouville	Fregouville	43.5881	0.95393	
2976964	2983751	Saint-Sernin	Saint-Sernin	44.57208	4.39163	
3089535	3337494	Palck	Palck	52.12843	15.49313	
2645442	2651292	Kingsteignton	Kingsteignton	50.55	-3.58333	
5285956	4736286	Loop	Loop	32.91537	-102.41602	
2789413	3337388	Оверейсе	Overijse	50.77436	4.53461	
2850098	2847618	Raubach	Raubach	50.58333	7.61667	
3621683	3623484	San Rafael	San Rafael	10.0132	-84.10016	
2969465	3030293	Vezin-le-Coquet	Vezin-le-Coquet	48.11857	-1.75466	
2815565	2842635	Вадерн	Wadern	49.54122	6.88774	
3173082	3174976	Montalto di Castro	Montalto di Castro	42.35376	11.60492	
5144103	5128638	Westmoreland	Westmoreland	43.11618	-75.40378	
3037311	3037350	Arbanats	Arbanats	44.67583	-0.39453	
3060174	3056506	Habovka	Habovka	49.27254	19.60589	
763107	858785	Ополе-Любельске	Gmina Opole Lubelskie	51.14775	21.96897	
6295855	6115047	Beauceville	Beauceville	46.21785	-70.77873	
4920641	4921868	Gaston	Gaston	40.31393	-85.50053	
4890119	4896861	Даунерс Гров	Downers Grove	41.80892	-88.01117	
2173741	2145234	Brunswick	Brunswick	-37.76667	144.96667	
3665688	3687173	Йопаль	Yopal	5.33775	-72.39586	
2866673	2872567	Negast	Negast	54.25595	13.03047	
2669047	2664292	Тимро	Timra	62.48703	17.3257	
6060839	6115047	Louiseville	Louiseville	46.25594	-72.94145	
4417212	4436296	Bay Springs	Bay Springs	31.97904	-89.28728	
3461519	3450387	Исара	Icara	-28.71333	-49.3	
2651378	2654408	Denham	Denham	51.56667	-0.5	
4578039	4597040	Fair Play	Fair Play	34.51121	-82.98543	
3173878	3164604	Marostica	Marostica	45.7468	11.6579	
3011250	2993955	Labastide-Saint-Pierre	Labastide-Saint-Pierre	43.91769	1.36628	
2972727	2983751	Thorens-Glieres	Thorens-Glieres	45.99475	6.24581	
4873424	4862182	Rockwell	Rockwell	42.98524	-93.19187	
5102425	5101760	Parlin	Parlin	40.46205	-74.3382	
2960774	2960513	Betzdorf	Betzdorf	49.68333	6.35	
2986095	2990119	Pont-sur-Sambre	Pont-sur-Sambre	50.22195	3.84693	
6071971	6141242	Мелвилл	Melville	50.91671	-102.80099	
4907129	4896861	Ransom	Ransom	41.15614	-88.64951	
5145894	5165418	Apple Creek	Apple Creek	40.75172	-81.8393	
5215193	6254927	Tannersville	Tannersville	41.04009	-75.30574	
3116175	3117732	Moralzarzal	Moralzarzal	40.67816	-3.9707	
2801438	3337388	Borsbeek	Borsbeek	51.19661	4.48543	
770162	858787	Jedlnia-Letnisko	Jedlnia-Letnisko	51.43074	21.33536	
677790	683016	Fundulea	Fundulea	44.46667	26.51667	
3402429	3402362	Caucaia	Caucaia	-3.73611	-38.65306	
5409802	5332921	Wilmington	Wilmington	33.78002	-118.26257	
8449503	6093943	York	York	43.69642	-79.45055	
7284982	5332921	Valley Village	Valley Village	34.16488	-118.3965	
5735609	5744337	Лафайет	Lafayette	45.24428	-123.11483	
2974302	3027257	Somme-Bionne	Somme-Bionne	49.09478	4.72626	
3180624	3181042	Capriati a Volturno	Capriati a Volturno	41.46862	14.14542	
2996408	2983751	Malissard	Malissard	44.90201	4.95915	
2808043	2951839	Винхёринг	Winhoring	48.26667	12.65	
765851	858786	Luborzyca	Luborzyca	50.13582	20.11425	
2525421	2523119	Campofranco	Campofranco	37.51114	13.71256	
4164601	4155751	Мирамар	Miramar	25.98731	-80.23227	
2640216	2649889	Pleshey	Pleshey	51.80442	0.4131	
4352248	4361885	Cordova	Cordova	38.87567	-75.99605	
2979108	3035876	Saint-Julien-de-Coppel	Saint-Julien-de-Coppel	45.69342	3.31176	
2643144	3333189	Maltby	Maltby	53.41667	-1.2	
3365083	1085599	Kraaifontein	Kraaifontein	-33.84808	18.71724	
5024756	5037779	Dundas	Dundas	44.42941	-93.20188	
3081387	3337497	Wreczyca Wielka	Wreczyca Wielka	50.84589	18.92086	
2755003	2749879	Харлем	Haarlem	52.38084	4.63683	
5113095	5128638	Cobleskill	Cobleskill	42.67785	-74.48542	
2949855	2862926	Берумбур	Berumbur	53.6	7.31667	
2875626	2861876	Люббекке	Lubbecke	52.30699	8.61423	
2265084	2268337	Pechao	Pechao	37.05888	-7.87248	
3034714	2986492	Bassac	Bassac	45.66397	-0.10686	
2653588	2650629	Касл Иден	Castle Eden	54.73188	-1.3448	
6822128	1860291	Эбина	Ebina	35.38121	139.39652	
603323	604010	Risogrund	Risogrund	65.8	23.25	
3166830	3181042	Secondigliano	Secondigliano	40.9	14.26667	
2642096	2644667	Mountsorrel	Mountsorrel	52.71667	-1.15	
3470386	3471168	Barro Preto	Barro Preto	-14.80972	-39.47139	
3118447	3336898	Liencres	Liencres	43.46015	-3.92906	
2766824	2766823	Зальцбург	Salzburg	47.79941	13.04399	
4893424	4896861	Galva	Galva	41.16754	-90.04261	
5363429	5332921	Kingsburg	Kingsburg	36.51384	-119.55402	
3181555	3177401	Brescello	Brescello	44.89657	10.51229	
2634853	3333213	Уолсолл	Walsall	52.58528	-1.98396	
6153111	6354959	Spaniard's Bay	Spaniard's Bay	47.61659	-53.28138	
2624652	6418539	Орхус	Aarhus	56.15674	10.21076	
5511928	5509151	Schurz	Schurz	38.95075	-118.81126	
2683730	2664870	Rada	Rada	60	13.6	
2989170	2988289	Орво	Orvault	47.27095	-1.6219	
5143495	5128638	Webster	Webster	43.21229	-77.42999	
4232599	4896861	Альгамбра	Alhambra	38.88838	-89.73148	
4508722	5165418	Цинциннати	Cincinnati	39.162	-84.45689	
3056870	3343955	Vel'ke Levare	Vel'ke Levare	48.50403	17.00358	
2981447	2983751	Saint-Basile	Saint-Basile	44.95702	4.571	
3985014	3522542	San Pedro de Nolasco	San Pedro de Nolasco	23.59008	-100.3866	
2979239	2983751	Saint-Jean-en-Royans	Saint-Jean-en-Royans	45.01693	5.29454	
648855	828989	Лапуа	Lapua	62.96927	23.0088	
2651294	2633868	Devizes	Devizes	51.35084	-1.99421	
3386496	3392213	Терезина	Teresina	-5.08917	-42.80194	
4210397	4197000	Moultrie	Moultrie	31.17991	-83.78906	
4924243	4921868	North Liberty	North Liberty	41.53421	-86.42723	
2970650	3012874	Varreddes	Varreddes	49.00305	2.92788	
4488232	4482348	Roanoke Rapids	Roanoke Rapids	36.46154	-77.65415	
5026114	5037779	Фэрмонт	Fairmont	43.65218	-94.46108	
1848522	1853904	Яо	Yao	34.61667	135.6	
5272949	5279468	Shell Lake	Shell Lake	45.73939	-91.92545	
5117652	5128638	Fort Covington	Fort Covington	44.98921	-74.49464	
2977869	3030293	Сен-Никола-дю-Пелем	Saint-Nicolas-du-Pelem	48.31222	-3.16465	
3113860	2593113	Peñíscola	Peñíscola	40.3574	0.40692	
2610307	6418539	Videbæk	Videbæk	56.0876	8.62852	
5044896	5037779	Сент-Джозеф	Saint Joseph	45.56496	-94.31833	
3450157	3471168	Santaluz	Santaluz	-11.25583	-39.37472	
4528914	5165418	Zaleski	Zaleski	39.28229	-82.39488	
2657963	2661876	Wohlen	Wohlen	47.35236	8.27877	
4878494	4862182	Thompson	Thompson	43.37134	-93.77356	
2621547	6418540	Gedsted	Gedsted	56.68915	9.33667	
3173033	3174618	Montebello della Battaglia	Montebello della Battaglia	45.00096	9.10345	
4733321	4736286	Southmayd	Southmayd	33.63038	-96.76916	
5087110	5090174	Хэмптон	Hampton	42.93759	-70.83894	
2962029	7521314	Портарлингтон	Portarlington	53.16222	-7.19111	
4556668	6254927	Blue Ridge Summit	Blue Ridge Summit	39.72426	-77.47138	
3152111	3159665	Holmsbu	Holmsbu	59.56019	10.42791	
2998147	3037350	Lisle	Lisle	45.27868	0.55033	
3172297	3174618	Nerviano	Nerviano	45.55667	8.97774	
2975147	3027939	Semoy	Semoy	47.93333	1.95	
2997324	2990119	Louvil	Louvil	50.55772	3.19356	
2517755	2593113	Faura	Faura	39.71667	-0.25	
4413944	4398678	Веллингтон	Wellington	39.13418	-93.98272	
3167561	3181042	Санта-Мария-Капуа-Ветере	Santa Maria Capua Vetere	41.08112	14.25158	
5245387	5279468	Белойт	Beloit	42.50835	-89.03178	
3177833	3170831	Crescentino	Crescentino	45.19045	8.09993	
4292826	6254925	Glasgow	Glasgow	36.99588	-85.91192	
3183319	3164604	Albignasego	Albignasego	45.34749	11.86721	
3200962	3337522	Durdenovac	Durdenovac	45.54333	18.04583	
938457	1085598	Wolmaransstad	Wolmaransstad	-27.1974	25.98311	
3083835	3337492	Щавно-Здруй	Szczawno-Zdroj	50.80352	16.25655	
2781503	2762300	Брегенц	Bregenz	47.50311	9.7471	
3165452	3174618	Torre de' Picenardi	Torre de' Picenardi	45.14357	10.28688	
4539646	4544379	Jet	Jet	36.66614	-98.18118	
2799645	3337388	Дендермонде	Dendermonde	51.02869	4.10106	
2760632	2763586	Целль-ам-Циллер	Zell am Ziller	47.23333	11.88333	
2657863	2647043	Abbots Langley	Abbots Langley	51.70573	-0.41757	
2015833	2027748	Свободный	Svobodnyy	51.37525	128.14097	10430
3179922	3170831	Caselette	Caselette	45.10475	7.48082	
3038770	3017372	Abergement-Saint-Jean	Abergement-Saint-Jean	46.89001	5.36039	
5803185	5815135	Меса	Mesa	46.57625	-119.00667	
2933452	2951839	Edelsfeld	Edelsfeld	49.57644	11.69589	
4490976	4482348	Shallotte	Shallotte	33.97323	-78.38584	
4940817	6254926	Jefferson	Jefferson	42.36398	-71.88091	
5110168	5128638	Brightwaters	Brightwaters	40.72093	-73.26734	
4462014	4482348	Council	Council	34.421	-78.46751	
1819577	0	Kwun Tong	Kwun Tong	22.31667	114.21667	
286696	411740	Ruwi	Ruwi	23.59483	58.54283	
2655128	2647554	Botley	Botley	50.91433	-1.26984	
2172106	2145234	Каслмейн	Castlemaine	-37.06709	144.21684	
2941690	2847618	Bundenthal	Bundenthal	49.09549	7.80839	
300371	304825	Сома	Soma	39.18554	27.60945	
5130979	5128638	Perry	Perry	42.71562	-78.00556	
5907294	6093943	Braeside	Braeside	45.46681	-76.39939	
2635281	3333219	Tyldesley	Tyldesley	53.51393	-2.46754	
2976704	3030967	Saint-Valerien	Saint-Valerien	48.17805	3.09523	
4236804	4896861	Dalton City	Dalton City	39.71198	-88.80452	
4349903	4361885	Burtonsville	Burtonsville	39.11122	-76.93248	
4598692	4597040	Timmonsville	Timmonsville	34.13488	-79.93979	
3617708	3617707	Матагальпа	Matagalpa	12.92559	-85.91747	
2619303	6418540	Jerslev	Jerslev	57.28516	10.09098	
4320871	4331987	Cotton Valley	Cotton Valley	32.81931	-93.41767	
2523482	2523228	San Gavino Monreale	San Gavino Monreale	39.55139	8.79167	
720780	721589	Foldeak	Foldeak	46.31667	20.5	
5688829	5690763	Driscoll	Driscoll	46.84415	-100.1415	
4313215	6254925	White Mills	White Mills	37.55534	-86.03219	
5890404	6115047	Baie-du-Febvre	Baie-du-Febvre	46.13336	-72.71583	
3032639	3037350	Бийер	Billere	43.3	-0.4	
4263042	4921868	Pimento	Pimento	39.30948	-87.37919	
3112875	3114710	Правиа	Pravia	43.48861	-6.1117	
2847688	2862926	Реде	Rhede	53.0602	7.27127	
3170694	3170831	Пинероло	Pinerolo	44.88333	7.35	
729489	864561	Lyaskovets	Lyaskovets	43.11111	25.72833	
1260445	1252881	Panskura	Panskura	22.40418	87.71746	
4071763	4829764	Lanett	Lanett	32.86874	-85.1905	
2638464	2636561	Saxmundham	Saxmundham	52.21497	1.48805	
1263814	1267701	Мандья	Mandya	12.52145	76.89527	
5818702	5843591	Биг-Пайни	Big Piney	42.53828	-110.11432	
2657903	2658563	Цульвиль	Zullwil	47.39263	7.6005	
2745382	2751596	Vlodrop	Vlodrop	51.13333	6.07639	
3168699	3181042	Sala Consilina	Sala Consilina	40.39121	15.59887	
723358	865084	Требишов	Trebišov	48.62858	21.71954	
5853971	5855797	Volcano Village	Volcano Village	19.43083	-155.23778	
4713735	4736286	Накодочес	Nacogdoches	31.60351	-94.65549	
2130534	2130037	Бибай	Bibai	43.32472	141.85861	
2660498	2661551	Гриндельвальд	Grindelwald	46.62396	8.03601	
4686773	4736286	Douglassville	Douglassville	33.19207	-94.35353	
5234679	5242283	Кавендиш	Cavendish	43.38202	-72.60815	
2961312	7521314	Summerhill	Summerhill	53.47694	-6.73639	
3098591	3337496	Gowino	Gowino	54.57714	18.18632	
4894387	4896861	Grant Park	Grant Park	41.24114	-87.64615	
2520425	2593109	Campina	Campina	38.21896	-2.9807	
5937747	6141242	Denare Beach	Denare Beach	54.66683	-102.08408	
3047942	3046431	Monor	Monor	47.35133	19.44734	
3175856	3181042	Grazzanise	Grazzanise	41.09201	14.10446	
2629105	3337404	Kópasker	Kópasker	66.30178	-16.44452	
3008157	2988289	La Merlatiere	La Merlatiere	46.76833	-1.30143	
2917325	2842566	Гримма	Grimma	51.23367	12.71959	
3839381	3849574	Rancul	Rancul	-35.06862	-64.68107	
780662	3133897	Birtavarre	Birtavarre	69.49379	20.83214	
5693833	5073708	Bridgeport	Bridgeport	41.66525	-103.0991	
4535428	4544379	Dustin	Dustin	35.27065	-96.03083	
3166571	3174976	Sezze	Sezze	41.50331	13.0641	
4182096	4197000	Berlin	Berlin	31.06824	-83.62378	
4926964	4921868	Summitville	Summitville	40.33865	-85.64442	
5686092	5667009	White Sulphur Springs	White Sulphur Springs	46.54828	-110.90216	
4968747	4971068	Кеннебанкпорт	Kennebunkport	43.36175	-70.47672	
5894570	5883102	Bashaw	Bashaw	52.58342	-112.96865	
4327896	4331987	Hornbeck	Hornbeck	31.32574	-93.3985	
2912195	2847618	Hahnheim	Hahnheim	49.86083	8.23694	
3020152	3038033	Энсисайм	Ensisheim	47.86695	7.35212	
685789	662892	Baile Olanesti	Baile Olanesti	45.2	24.23333	
3011973	3038033	Kappelen	Kappelen	47.61879	7.43787	
2726872	2699050	Alghult	Alghult	57.01667	15.56667	
3015862	3017372	Glamondans	Glamondans	47.26531	6.27856	
4511064	5165418	Englewood	Englewood	39.87756	-84.30217	
2992886	2986492	Монброн	Montbron	45.66667	0.5	
2649179	3333236	Forth	Forth	55.76502	-3.68874	
4219374	4197000	Rock Spring	Rock Spring	34.82424	-85.24273	
4165637	4155751	Navarre	Navarre	30.40159	-86.86357	
2155411	2145234	Newport	Newport	-37.84427	144.88483	
3714637	3703433	Arraijan	Arraijan	8.95	-79.65	
2612204	6418539	Струер	Struer Municipality	56.49122	8.58376	
2760854	2763586	Вёргль	Wörgl	47.48333	12.06667	
2732475	2735941	Vilar de Andorinho	Vilar de Andorinho	41.10751	-8.59632	
2995270	2990119	Masnieres	Masnieres	50.11489	3.20889	
1513886	1484844	Джизак	Jizzakh	40.11583	67.84222	
5141142	5128638	Tomkins Cove	Tomkins Cove	41.25704	-73.98347	
5145938	5165418	Archbold	Archbold	41.52144	-84.30717	
5082636	5090174	Амхерст	Amherst	42.86147	-71.62535	
4410101	4398678	Steele	Steele	36.08396	-89.82925	
1642941	1642907	Jagakarsa	Jagakarsa	-6.3341	106.8214	
5186659	6254927	Defiance	Defiance	40.16119	-78.22973	
2643060	3333158	Marden	Marden	51.17482	0.48855	
3133402	3134723	Ulefoss	Ulefoss	59.28382	9.26459	
2785593	3337387	Тё	Theux	50.53323	5.81245	
3034475	3037350	Байонна	Bayonne	43.48333	-1.48333	
3036823	3012874	Arpajon	Arpajon	48.58875	2.24672	
3021978	2983751	Cusy	Cusy	45.76633	6.02695	
2636276	2637141	Тамуорт	Tamworth	52.63399	-1.69587	
3468317	3471168	Каэтите	Caetite	-14.06944	-42.475	
2996058	2987375	Marcelcave	Marcelcave	49.8507	2.57425	
2652262	2650345	Cottingham	Cottingham	53.78057	-0.41542	
2770350	2763586	Oberau	Oberau	47.44336	12.04891	
2973372	2983751	Tarentaise	Tarentaise	45.37352	4.48674	
3007552	3030293	Ланродек	Lanrodec	48.51622	-3.03122	
4379641	4398678	Camden Point	Camden Point	39.45278	-94.74163	
2152378	2145234	Purnim	Purnim	-38.28333	142.63333	
2985559	3017372	Pratz	Pratz	46.37737	5.76216	
3843844	3435907	Monte Hermoso	Monte Hermoso	-38.65	-61.3	
4279118	4273857	Скрентон	Scranton	38.78167	-95.7386	
3022549	3034693	Cresserons	Cresserons	49.28701	-0.35569	
4395115	4398678	Либеральная	Liberal	37.5581	-94.51996	
2127419	2130037	Юбари	Yubari	43.03778	141.95778	
4917727	4921868	Avilla	Avilla	41.36588	-85.23886	
695464	692196	Ромни	Romny	50.75104	33.47471	5910700000
2206371	2179671	Levin	Levin	-40.63333	175.275	
2707217	3337385	Hastveda	Hastveda	56.26667	13.93333	
2657978	2659810	Виллизау	Willisau	47.12183	7.99418	
2745003	2755634	Warnsveld	Warnsveld	52.1375	6.23056	
1848113	1860291	Yugawara	Yugawara	35.15	139.06667	
667121	675917	Simeria	Simeria	45.85	23.01667	
461114	461112	Бауска	Bauska	56.4075	24.19056	
4272411	4273857	Greensburg	Greensburg	37.6028	-99.29261	
709932	709929	Каменское	Kamianske	48.51134	34.6021	1210400000
2912921	2847618	Хахенбург	Hachenburg	50.65998	7.82276	
2192779	2192628	Burwood	Burwood	-43.5	172.7	
3086111	858786	Sidzina	Sidzina	49.59146	19.71119	
2984718	3013756	Quillebeuf-sur-Seine	Quillebeuf-sur-Seine	49.46934	0.52793	
5637146	5667009	Анаконда	Anaconda	46.12854	-112.94226	
2717198	2673722	Дроттнингхольм	Drottningholm	59.32513	17.8878	
2982492	2988289	Roussay	Roussay	47.09011	-1.06417	
3134911	3145495	Syvik	Syvik	62.55	6.3	
2947424	2847618	Бёхинген	Bochingen	49.23694	8.09333	
788886	863873	Куманово	Kumanovo	42.13222	21.71444	
2871342	2953481	Михельбах-на-Бильце	Michelbach an der Bilz	49.07028	9.7625	
2990450	3007670	Nezignan-l'Eveque	Nezignan-l'Eveque	43.42149	3.40692	
4530883	4544379	Blanchard	Blanchard	35.13784	-97.65809	
4802333	4826850	Клей	Clay	38.46038	-81.08511	
3176757	3182306	Forenza	Forenza	40.86041	15.85457	
733462	733192	Банско	Bansko	41.8383	23.48851	
750640	745042	Бейоглу	Beyoğlu	41.03694	28.9775	
2741001	2742610	Castelo de Paiva	Castelo de Paiva	41.06301	-8.2647	
2996287	2997551	Mamey	Mamey	48.87752	5.95906	
7116866	3837029	Villa Mercedes	Villa Mercedes	-33.67571	-65.45783	
2650046	2644974	Elswick	Elswick	53.83333	-2.88333	
1856978	1855608	Mishima	Mishima	34.6	135.83946	
3533079	3516391	Aldama	Aldama	22.92157	-98.07519	
4633209	4662168	Joelton	Joelton	36.31311	-86.86528	
294186	294904	Mishmar Dawid	Mishmar Dawid	31.8228	34.90051	
3032790	3037350	Biaudos	Biaudos	43.55114	-1.30691	
5952703	6141242	Fillmore	Fillmore	49.88334	-103.43436	
5242889	5242283	White River Junction	White River Junction	43.64896	-72.31926	
2519634	2593109	Cenes de la Vega	Cenes de la Vega	37.16006	-3.53548	
2900453	2951839	Холльфельд	Hollfeld	49.93793	11.29153	
729730	864554	Kyustendil	Kyustendil	42.28389	22.69111	
3460076	3455077	Жардин-Алегри	Jardim Alegre	-24.17917	-51.69222	
2822660	2822542	Thonhausen	Thonhausen	50.83333	12.31667	
5029962	5037779	Heron Lake	Heron Lake	43.79496	-95.32028	
2761479	2766823	Верфен	Werfen	47.46667	13.18333	
2753010	2743698	Katwijk aan Zee	Katwijk aan Zee	52.20333	4.39861	
5100477	5101760	Lincoln Park	Lincoln Park	40.92427	-74.30209	
641861	828988	Пиелавеси	Pielavesi	63.23333	26.75	
4328671	4331987	Iota	Iota	30.33131	-92.49569	
2207252	2152274	Hawthorne	Hawthorne	-27.46111	153.06111	
3018384	3035876	Flat	Flat	45.57034	3.30319	
4179094	4197000	Adairsville	Adairsville	34.3687	-84.93411	
2652318	2633868	Corsham	Corsham	51.43433	-2.18437	
2709628	2673722	Густавсберг	Gustavsberg	59.32684	18.38975	
2674594	2676207	Stallarholmen	Stallarholmen	59.36667	17.2	
2752377	2743698	Koudekerk aan den Rijn	Koudekerk aan den Rijn	52.13333	4.60139	
3016635	2985244	Гареу	Gareoult	43.32858	6.04594	
2982231	2986492	Рюэль-сюр-Тувр	Ruelle-sur-Touvre	45.68333	0.23333	
4241354	4896861	Ina	Ina	38.15116	-88.90396	
501175	501165	Ростов-на-Дону	Rostov-on-Don	47.23135	39.72328	60401
2973303	3030293	Taule	Taule	48.6	-3.9	
3393106	3393129	Paragominas	Paragominas	-2.96667	-47.48333	
1857550	1852442	Мацуэ	Matsue-shi	35.47222	133.05056	
2981701	2986492	Сент-Анжо	Saint-Angeau	45.84812	0.28672	
2610572	6418542	Vejstrup	Vejstrup	55.10585	10.71242	
2974972	2997551	Sercoeur	Sercoeur	48.25	6.53333	
2994070	2985244	Мерарг	Meyrargues	43.63806	5.52611	
3181854	3177401	Boretto	Boretto	44.90187	10.55429	
2961423	7521313	Слайго	Sligo	54.26969	-8.46943	
3116478	3336902	Монфорте-де-Лемос	Monforte de Lemos	42.52165	-7.51422	
6822112	1856210	Тикума	Chikuma	36.52715	138.08943	
5456049	5481136	Aztec	Aztec	36.82223	-107.99285	
2869994	2838632	Мёльн	Molln	53.61702	10.68742	
2867561	2951839	Мюнзинг	Munsing	47.9	11.36667	
4185076	4197000	Buena Vista	Buena Vista	32.31904	-84.51714	
2758426	2755634	Brakel	Brakel	51.8175	5.09028	
4912566	4896861	Stillman Valley	Stillman Valley	42.10725	-89.17927	
4440660	4436296	Pelahatchie	Pelahatchie	32.31292	-89.79841	
5826027	5843591	Джиллетт	Gillette	44.29109	-105.50222	
3464688	3457153	Дивинополис	Divinópolis	-20.13889	-44.88389	
2966406	7521316	Баллишаннон	Ballyshannon	54.5	-8.18333	
2851465	2842565	Кведлинбург	Quedlinburg	51.78843	11.15006	
3464304	3448433	Embu Guacu	Embu Guacu	-23.83222	-46.81139	
2980214	2983751	Saint-Etienne-sur-Chalaronne	Saint-Etienne-sur-Chalaronne	46.14781	4.86555	
4245474	4896861	New Baden	New Baden	38.53505	-89.70065	
5645114	5667009	Circle	Circle	47.41668	-105.59222	
3016714	3007670	Ganges	Ganges	43.9338	3.70784	
4638738	4662168	Luttrell	Luttrell	36.19953	-83.74185	
3174580	3170831	Loranzè	Loranzè	45.44166	7.81272	
3060242	3343954	Филяково	Fil'akovo	48.26757	19.82473	
3067368	3339576	Psary	Psary	49.93622	14.51276	
2966800	7521314	Bagenalstown	Bagenalstown	52.70031	-6.96181	
4137215	4099753	Wynne	Wynne	35.22453	-90.78678	
4929657	6254926	Baldwinville	Baldwinville	42.60842	-72.07591	
6291172	2657895	Unter-Teufen	Unter-Teufen	47.55119	8.56571	
5103086	5101760	Рэмси	Ramsey	41.05732	-74.14098	
4413595	4398678	Уорренсберг	Warrensburg	38.76279	-93.73605	
6179602	5883102	Wetaskiwin	Wetaskiwin	52.96683	-113.36869	
2663449	2673722	Vega	Vega	59.2	18.13333	
3029839	3030967	Broye	Broye	46.87184	4.29054	
3427428	3434137	Villaguay	Villaguay	-31.8653	-59.02689	
3162916	3153403	Arneberg	Arneberg	60.56667	12.06667	
2778478	2764581	Глайсдорф	Gleisdorf	47.10559	15.71011	
3008193	3034693	La Meauffe	La Meauffe	49.17643	-1.11119	
2994157	3038033	Мецраль	Metzeral	48.01044	7.07088	
4984049	5001836	Alma	Alma	43.37892	-84.65973	
5399292	5332921	Стратфорд	Stratford	36.1894	-119.82319	
4089148	4829764	Semmes	Semmes	30.77824	-88.25917	
5937504	5883102	Delburne	Delburne	52.20012	-113.23523	
2967627	2986492	Vouneuil-sur-Vienne	Vouneuil-sur-Vienne	46.71793	0.53936	
3172728	3165361	Montespertoli	Montespertoli	43.64424	11.07372	
2893723	2822542	Кальмероде	Kallmerode	51.35	10.3	
2658312	2658563	Тримбах	Trimbach	47.3656	7.8868	
3165261	3174004	Treia	Treia	43.31056	13.31148	
2660104	2659810	Кринс	Kriens	47.03537	8.27631	
1803936	1810676	Wuwei	Wuwei	37.92672	102.63202	
5120756	5128638	Highland Lake	Highland Lake	41.52342	-74.85128	
3449821	3450387	Santa Rosa	Santa Rosa	-29.13333	-49.71667	
3012565	2983751	Jaillans	Jaillans	45.02868	5.17592	
2836390	2861876	Шёппинген	Schoppingen	52.1	7.23333	
5257646	5279468	Ixonia	Ixonia	43.14389	-88.59732	
2967626	2983751	Vourey	Vourey	45.31958	5.52028	
2634212	2649889	Wethersfield	Wethersfield	51.95358	0.48885	
4642410	4662168	Монтерей	Monterey	36.14756	-85.2683	
647660	828987	Лоппи	Loppi	60.71667	24.45	
2659003	2658182	Roche	Roche	46.36091	6.93272	
4694126	4736286	Gordon	Gordon	32.54846	-98.36922	
