1502020	RU-KYA	RU	Красноярский край	Krasnoyarskiy Kray	Asia/Krasnoyarsk	04
3333239	GB-BGE	GB	Бридженд	Bridgend	Europe/London	
863905	MK-69	MK	Свети Николе	Sveti Nikole	Europe/Skopje	
5128638	US-NY	US	Нью-Йорк	New York	America/New_York	
3441572	UY-MO	UY	Монтевидео	Departamento de Montevideo	America/Montevideo	
5883102	CA-AB	CA	Альберта	Alberta	America/Edmonton	
178837		KE	Uasin Gishu	Uasin Gishu	Africa/Nairobi	
6091069	CA-NT	CA	Северо-Западные территории	Northwest Territories	America/Cambridge_Bay	
139816	IR-06	IR	Бушир	Ostan-e Bushehr	Asia/Tehran	
2622387		FO	Эстурой	Eysturoyar sysla	Atlantic/Faroe	
457955	LV-LPX	LV	Лиепая	Liepaja	Europe/Riga	
6254927	US-PA	US	Пенсильвания	Pennsylvania	America/New_York	
1275715	IN-BR	IN	Бихар	State of Bihar	Asia/Kolkata	
8299723	MT-35	MT	Мтарфа	L-Imtarfa	Europe/Malta	
1633791	ID-NT	ID	Восточные Малые Зондские острова	Provinsi Nusa Tenggara Timur	Asia/Makassar	
4562779		PR	Барранкитас	Barranquitas	America/Puerto_Rico	
1607976	TH-94	TH	Паттани	Changwat Pattani	Asia/Bangkok	
6693562	CL-AP	CL	Арика-и-Паринакота	Region de Arica y Parinacota	America/Santiago	
3571815	BS-NP	BS	Нью-Провиденс	New Providence District	America/Nassau	
3192672	SI-094	SI	Постойна	Postojna	Europe/Ljubljana	
2262961	PT-15	PT	Сетубал	Distrito de Setubal	Europe/Lisbon	
864553	BG-09	BG	Кырджалийская	Oblast Kurdzhali	Europe/Sofia	
3333230	GB-FAL	GB	Фолкерк	Falkirk	Europe/London	
1609070	TH-42	TH	Лёй	Changwat Loei	Asia/Bangkok	
2616145		FO	Норойар	Nordoyar sysla	Atlantic/Faroe	
248944	JO-IR	JO	Ирбид	Irbid	Asia/Amman	
2523228	IT-88	IT	Сардиния	Sardegna	Europe/Rome	
3632191	VE-M	VE	Миранда	Estado Miranda	America/Caracas	
7628326	LV-020	LV	Царникавский край	Carnikavas Novads	Europe/Riga	
683121	RO-BZ	RO	Бузэу	Judetul Buzau	Europe/Bucharest	
3030967	FR-D	FR	Бургундия	Region Bourgogne	Europe/Paris	
8335086	GN-F	GN	Фарана	Faranah Region	Africa/Conakry	
3648544	VE-E	VE	Баринас	Estado Barinas	America/Caracas	
862470	TR-75	TR	Ардахан	Ardahan	Europe/Istanbul	
3573062	BM-SG	BM	Saint George	Saint George	Atlantic/Bermuda	
3042613	HU-ZA	HU	Зала	Zala megye	Europe/Budapest	
3239213	SI-055	SI	Кунгота	Kungota	Europe/Ljubljana	
3666951	CO-TOL	CO	Толима	Departamento de Tolima	America/Bogota	
2365173	TG-M	TG	Маритим	Maritime	Africa/Lome	
3688650	CO-BOL	CO	Боливар	Departamento de Bolivar	America/Bogota	
2660207	CH-JU	CH	Юра	Canton du Jura	Europe/Zurich	
4826850	US-WV	US	Западная Виргиния	West Virginia	America/New_York	
1153089	TH-62	TH	Кампхэнгпхет	Changwat Kamphaeng Phet	Asia/Bangkok	
3686880	CO-CES	CO	Сесар	Departamento del Cesar	America/Bogota	
7521309	PH-11	PH	Давао	Davao	Asia/Manila	
3045226	HU-SO	HU	Шомодь	Somogy megye	Europe/Budapest	
4004156	MX-JAL	MX	Халиско	Estado de Jalisco	America/Mexico_City	
2410764	ST-S	ST	Сан-Томе	Sao Tome	Africa/Sao_Tome	
2769848	AT-4	AT	Верхняя Австрия	Oberoesterreich	Europe/Vienna	
858791	PL-WN	PL	Варминско-Мазурское воеводство	Wojewodztwo Warminsko-Mazurskie	Europe/Warsaw	
3344932	SI-166	SI	Крижевци	Obcina Krizevci	Europe/Ljubljana	
1795912	CN-14	CN	Шаньси	Shanxi Sheng	Asia/Chongqing	
2612225		FO	Стреймой	Streymoyar Sysla	Atlantic/Faroe	
864558	BG-21	BG	Смолянская	Oblast Smolyan	Europe/Sofia	
2324433	NG-RI	NG	Риверс	Rivers State	Africa/Lagos	
2350813	NG-AK	NG	Аква-Ибом	Akwa Ibom State	Africa/Lagos	
1607758	TH-56	TH	Пхаяу	Changwat Phayao	Asia/Bangkok	
3197377	SI-052	SI	Крань	Kranj	Europe/Ljubljana	
3339573	CZ-MO	CZ	Моравскосилезский край	Moravskoslezsky kraj	Europe/Prague	
2022888	RU-KHA	RU	Хабаровский край	Khabarovskiy Kray	Asia/Vladivostok	08
686581	RO-AB	RO	Алба	Judetul Alba	Europe/Bucharest	
2633484	GB-WRX	GB	Рексем	Wrexham	Europe/London	
285153		PS	West Bank	West Bank	Asia/Hebron	
737021	TR-67	TR	Зонгулдак	Zonguldak	Europe/Istanbul	
571473	RU-BRY	RU	Брянская область	Bryanskaya Oblast'	Europe/Moscow	15
934153	MU-PL	MU	Порт-Луи	Port Louis District	Indian/Mauritius	
3337403	IS-5	IS	Нордурланд Вестра	Nordurland Vestra	Atlantic/Reykjavik	
3170831	IT-21	IT	Пьемонт	Regione Piemonte	Europe/Rome	
1863958	JP-40	JP	Фукуока	Fukuoka-ken	Asia/Tokyo	
1581882	VN-40	VN	Биньтхуан	Tinh Binh Thuan	Asia/Ho_Chi_Minh	
2911297	DE-HH	DE	Гамбург	Hamburg	Europe/Berlin	
1626229	ID-SA	ID	Северный Сулавеси	Sulawesi Utara	Asia/Makassar	
1609031	TH-16	TH	Лопбури	Changwat Lop Buri	Asia/Bangkok	
3239071	SI-008	SI	Брезовица	Brezovica	Europe/Ljubljana	
7533613		HK	Вонтайсинь	Wong Tai Sin	Asia/Hong_Kong	
3333199	GB-STY	GB	Южный Тайнсайд	South Tyneside	Europe/London	
2953481	DE-BW	DE	Баден-Вюртемберг	Baden-Wuerttemberg	Europe/Berlin	
2434478	TD-CB	TD	Шари-Багирми	Chari-Baguirmi Region	Africa/Ndjamena	
3194791	SI-079	SI	Мозырье	Mozirje	Europe/Ljubljana	
4155751	US-FL	US	Флорида	Florida	America/New_York	
3333133	GB-BNH	GB	Брайтон и Хоув	Brighton and Hove	Europe/London	
683504	RO-B	RO	Бухарест	Bucuresti	Europe/Bucharest	
1733048	MY-02	MY	Кедах	Kedah	Asia/Kuala_Lumpur	
4041552	US-MP	MP	Сайпан	Saipan Municipality	Pacific/Saipan	
3836276	AR-S	AR	Санта-Фе	Provincia de Santa Fe	America/Argentina/Cordoba	
4034365		PF	Наветренные острова	Iles du Vent	Pacific/Tahiti	
7290536	GB-CHE	GB	Восточный Чешир	Cheshire East	Europe/London	
1486462	RU-YAN	RU	Ямало-Ненецкий АО	Yamalo-Nenetskiy Avtonomnyy Okrug	Asia/Yekaterinburg	7114
1608132	TH-12	TH	Нонтхабури	Changwat Nonthaburi	Asia/Bangkok	
5509151	US-NV	US	Невада	Nevada	America/Los_Angeles	
6930704	BF-11	BF	Центральное Плато	Centre	Africa/Ouagadougou	
628281	BY-HO	BY	Гомельская область	Gomel Region	Europe/Minsk	3
7521937	TT-CHA	TT	Чагуанас	Chaguanas	America/Port_of_Spain	
1484839	UZ-TK	UZ	Ташкент	Toshkent Shahri	Asia/Tashkent	
321122	TR-11	TR	Биледжик	Bilecik	Europe/Istanbul	
409315	AM-VD	AM	Вайоцдзорская	Vayots' Dzori Marz	Asia/Yerevan	
863485	MK-03	MK	Берово	Berovo	Europe/Skopje	
2481696	DZ-19	DZ	Сетиф	Wilaya de Setif	Africa/Algiers	
1259223	IN-PB	IN	Пенджаб	State of Punjab	Asia/Kolkata	
322819	TR-09	TR	Айдын	Aydin	Europe/Istanbul	
3239197	SI-119	SI	Шентьеренье	Obcina Sentjernej	Europe/Ljubljana	
2636561	GB-SFK	GB	Саффолк	Suffolk	Europe/London	
2478217	DZ-11	DZ	Таманрассет	Wilaya de Tamanghasset	Africa/Algiers	
6254928	US-VA	US	Вирджиния	Virginia	America/New_York	
729560	BG-11	BG	Ловечская	Lovech	Europe/Sofia	
3337523	HR-11	HR	Пожежско-Славонская	Pozesko-Slavonska Zupanija	Europe/Zagreb	
4034759		WF	Увеа	Circonscription d'Uvea	Pacific/Wallis	
8299740	MT-41	MT	Пита	Tal-Pieta	Europe/Malta	
7628359	LV-080	LV	Ропажский край	Ropazu Novads	Europe/Riga	
3239191	SI-039	SI	Иванчна Горица	Obcina Ivancna Gorica	Europe/Ljubljana	
2125072	RU-KAM	RU	Камчатский край	Kamtchatski Kray	Asia/Kamchatka	03
459281	LV-JEL	LV	Елгава	Jelgava	Europe/Riga	
3426184	IS-3	IS	Вестурланд	Vesturland	Atlantic/Reykjavik	
7668902		KE	Nakuru District	Nakuru District	Africa/Nairobi	
3434137	AR-E	AR	Энтре-Риос	Provincia de Entre Rios	America/Argentina/Cordoba	
3333207	GB-SWD	GB	Суиндон	Swindon	Europe/London	
2990119	FR-O	FR	Нор-Па-де-Кале	Region Nord-Pas-de-Calais	Europe/Paris	
2800867	BE-BRU	BE	Брюссель	Bruxelles-Capitale	Europe/Brussels	
4044019		GU	Хагатна	Hagatna Municipality	Pacific/Guam	
2657311	GB-AGY	GB	Остров Англси	Isle of Anglesey	Europe/London	
3833578	AR-T	AR	Тукуман	Provincia de Tucuman	America/Argentina/Tucuman	
3337519	HR-02	HR	Крапинско-Загорская	Krapinsko-Zagorska Zupanija	Europe/Zagreb	
1280239	CN-63	CN	Цинхай	Qinghai Sheng	Asia/Urumqi	
2328925	NG-NI	NG	Нигер	Niger State	Africa/Lagos	
2396924	GA-8	GA	Огове-Маритим	Province de l' Ogooue-Maritime	Africa/Libreville	
2985244	FR-U	FR	Прованс-Альпы-Лазурный Берег	Region Provence-Alpes-Cote d'Azur	Europe/Paris	
4436296	US-MS	US	Миссисипи	Mississippi	America/Chicago	
3042056	LI-04	LI	Маурен	Mauren	Europe/Vaduz	
1607778	TH-93	TH	Пхаттхалунг	Changwat Phatthalung	Asia/Bangkok	
2998268	FR-L	FR	Лимузен	Region Limousin	Europe/Paris	
1856156	JP-42	JP	Нагасаки	Nagasaki-ken	Asia/Tokyo	
457061	LV-067	LV	Огрский край	Ogres novads	Europe/Riga	
1733036	MY-11	MY	Тренгану	Terengganu	Asia/Kuala_Lumpur	
2337542	NG-IM	NG	Имо	Imo State	Africa/Lagos	
316540	TR-21	TR	Диярбакыр	Diyarbakir	Europe/Istanbul	
361323	EG-FYM	EG	Эль Файю	Muhafazat al Fayyum	Africa/Cairo	
3619193	NI-ES	NI	Эстели	Departamento de Esteli	America/Managua	
1848649	JP-19	JP	Яманаси	Yamanashi-ken	Asia/Tokyo	
3649198	VE-B	VE	Ансоатеги	Estado Anzoategui	America/Caracas	
2485794	DZ-30	DZ	Уаргла	Wilaya de Ouargla	Africa/Algiers	
3190529	SI-114	SI	Словенске-Конице	Slovenske Konjice	Europe/Ljubljana	
304919	TR-44	TR	Малатья	Malatya	Europe/Istanbul	
1607000	TH-45	TH	Ройет	Changwat Roi Et	Asia/Bangkok	
3695781	PE-LAL	PE	Ла-Либертад	La Libertad	America/Lima	
8299743	MT-44	MT	Кренди	Il-Qrendi	Europe/Malta	
2648110	GB-LND	GB	Большой Лондон	Greater London	Europe/London	
3164857	IT-23	IT	Валле д’Аоста	Regione Autonoma Valle d'Aosta	Europe/Rome	
681291	RO-CJ	RO	Клуж	Judetul Cluj	Europe/Bucharest	
1523401	KZ-KAR	KZ	Карагандинская область	Qaraghandy Oblysy	Asia/Almaty	
3441242	UY-PA	UY	Пайсанду	Departamento de Paysandu	America/Montevideo	
7290535	GB-CBF	GB	Центральный Бедфордшир	Central Bedfordshire	Europe/London	
2661739	CH-AR	CH	Аппенцелль-Ауссерроден	Kanton Appenzell Ausserrhoden	Europe/Zurich	
2397466	GA-4	GA	Нгуни	Province de la Ngounie	Africa/Libreville	
3408096	BR-AL	BR	Алагоас	Estado de Alagoas	America/Maceio	
325302	TR-03	TR	Афьонкарахисар	Afyonkarahisar	Europe/Istanbul	
738742	TR-60	TR	Токат	Tokat	Europe/Istanbul	
2643737	GB-DRY	GB	Дерри	Derry	Europe/London	
545854	RU-KO	RU	Коми	Komi	Europe/Moscow	87
1151462	TH-82	TH	Пхангнга	Changwat Phangnga	Asia/Bangkok	
2659495	CH-NE	CH	Невшатель	Canton de Neuchatel	Europe/Zurich	
3678847	CO-LAG	CO	Гуахира	Departamento de La Guajira	America/Bogota	
863860	MK-38	MK	Карпош	Opstina Karpos	Europe/Skopje	
1168873	PK-KP	PK	Хайбер-Пахтунхва	Khyber Pakhtunkhwa Province	Asia/Karachi	
2513413	ES-MC	ES	Мурсия	Region de Murcia	Europe/Madrid	
721589	HU-CS	HU	Чонград	Csongrad megye	Europe/Budapest	
1524444	KZ-ZHA	KZ	Жамбылская область	Zhambyl Oblysy	Asia/Almaty	
7521938	TT-CTT	TT	Кува-Табаките-Тальпаро	Couva-Tabaquite-Talparo	America/Port_of_Spain	
8299745	MT-46	MT	Рабат	Ir-Rabat	Europe/Malta	
728194	BG-16	BG	Пловдивская	Plovdiv	Europe/Sofia	
3190535	SI-112	SI	Словень Градец	Slovenj Gradec	Europe/Ljubljana	
2638918	GB-RUT	GB	Ратленд	Rutland	Europe/London	
3900333	CL-AI	CL	Айсен	Aysen	America/Santiago	
1850157	JP-36	JP	Токусима	Tokushima-ken	Asia/Tokyo	
3838830	AR-R	AR	Рио-Негро	Provincia de Rio Negro	America/Argentina/Salta	
1608528	TH-30	TH	Накхонратчасима	Changwat Nakhon Ratchasima	Asia/Bangkok	
3982846	MX-SON	MX	Сонора	Estado de Sonora	America/Hermosillo	
2651346	GB-DBY	GB	Дербишир	Derbyshire	Europe/London	
3590686	GT-SA	GT	Сакатепекес	Departamento de Sacatepequez	America/Guatemala	
703447	UA-30	UA	Киев	Kyiv	Europe/Kiev	80
625073	BY-MA	BY	Могилёвская область	Mogilevskaya Oblast'	Europe/Minsk	7
2147291	AU-TAS	AU	Тасмания	State of Tasmania	Australia/Hobart	
7628323	LV-087	LV	Саласпилсский край	Salaspils Novads	Europe/Riga	
1183606	PK-BA	PK	Белуджистан	Balochistan	Asia/Karachi	
2657830	GB-ABD	GB	Абердиншир	Aberdeenshire	Europe/London	
3583360	SV-SS	SV	Сан-Сальвадор	Departamento de San Salvador	America/El_Salvador	
3042036	LI-09	LI	Тризен	Triesen	Europe/Vaduz	
3455077	BR-PR	BR	Парана	Estado do Parana	America/Sao_Paulo	
686966	UA-18	UA	Житомирская область	Zhytomyrs'ka Oblast'	Europe/Kiev	18
2646127	GB-IVC	GB	Инверклайд	Inverclyde	Europe/London	
7290537	GB-CHW	GB	Западный Чешир и Честер	Cheshire West and Chester	Europe/London	
1611268	TH-22	TH	Чантхабури	Changwat Chanthaburi	Asia/Bangkok	
2572183	CG-BZV	CG	Браззавиль	Commune de Brazzaville	Africa/Brazzaville	
2636909	GB-STG	GB	Стерлинг	Stirling	Europe/London	
862469	TR-77	TR	Ялова	Yalova	Europe/Istanbul	
3239073	SI-005	SI	Боровница	Borovnica	Europe/Ljubljana	
3333152	GB-HPL	GB	Хартлпул	Hartlepool	Europe/London	
234594	UG-C	UG	Центральная	Central Region	Africa/Kampala	
1611438	TH-24	TH	Чаченгсау	Changwat Chachoengsao	Asia/Bangkok	
361370	EG-BH	EG	Бухейра	Beheira Governorate	Africa/Cairo	
1906689	TH-37	TH	Амнатчарен	Changwat Amnat Charoen	Asia/Bangkok	
3492918	DO-25	DO	Сантьяго	Provincia de Santiago	America/Santo_Domingo	
2335196	NG-KN	NG	Кано	Kano State	Africa/Lagos	
7670849		MG	Boeny Region	Boeny Region	Indian/Antananarivo	
3190944	SI-111	SI	Сежана	Obcina Sezana	Europe/Ljubljana	
3333231	GB-GLG	GB	Глазго	Glasgow City	Europe/London	
3333236	GB-SLK	GB	Южный Ланаркшир	South Lanarkshire	Europe/London	
7602006	GL-QE	GL	Кекката	Qeqqata	America/Godthab	
3435907	AR-B	AR	Буэнос-Айрес	Provincia de Buenos Aires	America/Argentina/Buenos_Aires	
677104	RO-GR	RO	Джурджу	Giurgiu	Europe/Bucharest	
2732437	PT-17	PT	Вила Реал	Distrito de Vila Real	Europe/Lisbon	
322164	TR-10	TR	Балыкесир	Balikesir	Europe/Istanbul	
484638	RU-TAM	RU	Тамбовская область	Tambovskaya Oblast'	Europe/Moscow	68
863907	MK-76	MK	Тетово	Tetovo	Europe/Skopje	
2503765	DZ-09	DZ	Блида	Wilaya de Blida	Africa/Algiers	
2732772	PT-16	PT	Виана ду Каштелу	Distrito de Viana do Castelo	Europe/Lisbon	
4563309		PR	Каей	Cayey Municipio	America/Puerto_Rico	
3687173	CO-CAS	CO	Касанаре	Departamento de Casanare	America/Bogota	
863900	MK-83	MK	Штип	Opstina Stip	Europe/Skopje	
457889	LV-054	LV	Лимбажский край	Limbazu Rajons	Europe/Riga	
146267	CY-01	CY	Никосия	Eparchia Lefkosias	Asia/Nicosia	
675809	RO-IS	RO	Яссы	Judetul Iasi	Europe/Bucharest	
2659471	CH-NW	CH	Нидвальден	Kanton Nidwalden	Europe/Zurich	
4568213		PR	Санта-Исабель	Santa Isabel Municipio	America/Puerto_Rico	
2822542	DE-TH	DE	Тюрингия	Freistaat Thuringen	Europe/Berlin	
6697800	GR-H	GR	Центральная Греция	Central Greece	Europe/Athens	
3337387	BE-WAL	BE	Валлония	Walloon Region	Europe/Brussels	
1085593	ZA-EC	ZA	Восточная Капская провинция	Province of Eastern Cape	Africa/Johannesburg	
2485920	DZ-31	DZ	Оран	Oran	Africa/Algiers	
294952	IL-D	IL	Южный	Southern District	Asia/Jerusalem	
293396	IL-TA	IL	Тель-Авивский	Tel Aviv District	Asia/Jerusalem	
1584534	VN-43	VN	Бариа-Вунгтау	Tinh Ba Ria-Vung Tau	Asia/Ho_Chi_Minh	
4568909		PR	Ябукоа	Yabucoa Municipio	America/Puerto_Rico	
3013756	FR-Q	FR	Верхняя Нормандия	Region Haute-Normandie	Europe/Paris	
667869	RO-SM	RO	Сату Маре	Satu Mare	Europe/Bucharest	
2634354	GB-WLN	GB	Западный Лотиан	West Lothian	Europe/London	
3433896	AR-P	AR	Формоса	Provincia de Formosa	America/Argentina/Cordoba	
2686655	SE-T	SE	Эребру	OErebro Laen	Europe/Stockholm	
3333180	GB-PTE	GB	Питерборо	Peterborough	Europe/London	
8299755	MT-56	MT	Слима	Tas-Sliema	Europe/Malta	
3144148	NO-17	NO	Нур-Трёнделаг	Nord-Trondelag Fylke	Europe/Oslo	
6065171	CA-MB	CA	Манитоба	Manitoba	America/Winnipeg	
3979840	MX-ZAC	MX	Сакатекас	Estado de Zacatecas	America/Monterrey	
5667009	US-MT	US	Монтана	Montana	America/Denver	
861487	MD-BD	MD	Бендеры	Municipiul Bender	Europe/Chisinau	
3055399	HU-BA	HU	Баранья	Baranya county	Europe/Budapest	
3239282	SI-002	SI	Белтиници	Beltinci	Europe/Ljubljana	
2654408	GB-BKM	GB	Бакингемшир	Buckinghamshire	Europe/London	
934166	MU-PW	MU	Плен-Вилем	Plaines Wilhems District	Indian/Mauritius	
315372	TR-24	TR	Эрзинджан	Erzincan	Europe/Istanbul	
3514211	MX-YUC	MX	Юкатан	Estado de Yucatan	America/Merida	
2476893	DZ-14	DZ	Тиарет	Wilaya de Tiaret	Africa/Algiers	
702549	UA-46	UA	Львовская область	L'vivs'ka Oblast'	Europe/Uzhgorod	46
662447	RO-VN	RO	Вранча	Vrancea	Europe/Bucharest	
725713	BG-06	BG	Врачанская	Oblast Vratsa	Europe/Sofia	
1138335	AF-KAN	AF	Кандагар	Kandahar	Asia/Kabul	
2649298	GB-FLN	GB	Флинтшир	Flintshire	Europe/London	
1608899	TH-44	TH	Махасаракхам	Changwat Maha Sarakham	Asia/Bangkok	
1105843	ZW-BU	ZW	Булавайо	Bulawayo Province	Africa/Harare	
519324	RU-NGR	RU	Новгородская область	Novgorodskaya Oblast'	Europe/Moscow	49
413931	IR-03	IR	Ардебиль	Ostan-e Ardabil	Asia/Tehran	
2597551	MA-14	MA	Гулимим-Эс-Смара	Guelmim-Es Semara	Africa/Casablanca	
2649533	GB-FER	GB	Фермана	Fermanagh	Europe/London	
858786	PL-MA	PL	Малопольское воеводство	Wojewodztwo Malopolskie	Europe/Warsaw	
307513	TR-40	TR	Кыршехир	Kirsehir	Europe/Istanbul	
3531011	MX-CHP	MX	Чьяпас	Estado de Chiapas	America/Merida	
2542995	MA-11	MA	Марракеш-Тенсифт-Эль-Хауз	Marrakech-Tensift-Al Haouz	Africa/Casablanca	
4099753	US-AR	US	Арканзас	Arkansas	America/Chicago	
1273293	IN-DL	IN	Дели	National Capital Territory of Delhi	Asia/Kolkata	
2660522	CH-GR	CH	Граубюнден	Kanton Graubunden	Europe/Zurich	
1861387	JP-17	JP	Исикава	Ishikawa-ken	Asia/Tokyo	
1899262	KH-18	KH	Сиануквиль	Sihanoukville	Asia/Phnom_Penh	
2597555	MA-12	MA	Тадла-Азилаль	Tadla-Azilal	Africa/Casablanca	
4829764	US-AL	US	Алабама	Alabama	America/Chicago	
2483666	DZ-48	DZ	Релизан	Wilaya de Relizane	Africa/Algiers	
3440711	UY-SA	UY	Сальто	Departamento de Salto	America/Montevideo	
1538316	KZ-BAY	KZ	Байконур	Bayqongyr Qalasy	Asia/Almaty	
3189074	SI-133	SI	Веленье	Velenje	Europe/Ljubljana	
1863640	JP-21	JP	Гифу	Gifu-ken	Asia/Tokyo	
3474575	BR-TO	BR	Токантинс	Estado de Tocantins	America/Araguaina	
3333198	GB-SGC	GB	Южный Глостершир	South Gloucestershire	Europe/London	
1138957	AF-KAB	AF	Кабул	Wilayat-e Kabul	Asia/Kabul	
7521304	PH-06	PH	Западные Висайи	Western Visayas	Asia/Manila	
2743698	NL-ZH	NL	Южная Голландия	Provincie Zuid-Holland	Europe/Amsterdam	
3338529	AD-08	AD	Эскальдес-Энгордань	Parroquia d'Escaldes-Engordany	Europe/Andorra	
443213	TR-79	TR	Килис	Kilis	Europe/Istanbul	
1849872	JP-16	JP	Тояма	Toyama-ken	Asia/Tokyo	
3573050	BM-SAN	BM	Sandys Parish	Sandys Parish	Atlantic/Bermuda	
3462372	BR-GO	BR	Гояс	Estado de Goias	America/Araguaina	
887358	ZW-MA	ZW	Маникаленд	Manicaland Province	Africa/Harare	
3862286	AR-K	AR	Катамарка	Provincia de Catamarca	America/Argentina/Catamarca	
8299765	MT-67	MT	Зейтун	Iz-Zejtun	Europe/Malta	
858785	PL-LB	PL	Люблинское воеводство	Lubelskie	Europe/Warsaw	
3333204	GB-STE	GB	Сток-он-Трент	Stoke-on-Trent	Europe/London	
3333192	GB-SFT	GB	Сефтон	Sefton	Europe/London	
3576413	LC-11	LC	Вье-Фор	Quarter of Vieux-Fort	America/St_Lucia	
3194350	SI-085	SI	Ново Место	Mestna Obcina Novo mesto	Europe/Ljubljana	
3442584	UY-FD	UY	Флорида	Departamento de Florida	America/Montevideo	
2637532	GB-SOM	GB	Сомерсет	Somerset	Europe/London	
2229336	CM-LT	CM	Прибрежный	Littoral Region	Africa/Douala	
360631	EG-C	EG	Каир	Muhafazat al Qahirah	Africa/Cairo	
2593120	LR-RG	LR	Ривер-Ги	River Gee County	Africa/Monrovia	
1575788	VN-41	VN	Лонган	Long An	Asia/Ho_Chi_Minh	
2495659	DZ-24	DZ	Гельма	Wilaya de Guelma	Africa/Algiers	
3174725	IT-42	IT	Лигурия	Regione Liguria	Europe/Rome	
3939467	PE-HUV	PE	Уанкавелика	Huancavelica	America/Lima	
3575628	DM-04	DM	Сент-Джордж	Saint George	America/Dominica	
317106	TR-20	TR	Денизли	Denizli	Europe/Istanbul	
1607736	TH-67	TH	Пхетчабун	Changwat Phetchabun	Asia/Bangkok	
130801	IR-05	IR	Илам	Ostan-e Ilam	Asia/Tehran	
1490542	RU-SVE	RU	Свердловская область	Sverdlovskaya Oblast'	Asia/Yekaterinburg	65
2240444	AO-LUA	AO	Луанда	Luanda Province	Africa/Luanda	
1274744	IN-CH	IN	Чандигарх	Union Territory of Chandigarh	Asia/Kolkata	
715593	HU-SZ	HU	Сабольч-Сатмар-Берег	Szabolcs-Szatmar-Bereg megye	Europe/Budapest	
292879	AE-FU	AE	Эль-Фуджайра	Al Fujayrah	Asia/Dubai	
461112	LV-016	LV	Бауский край	Bauskas Rajons	Europe/Riga	
4568404		PR	Тоа-Альта	Toa Alta Municipio	America/Puerto_Rico	
8299732	MT-28	MT	Марсашлокк	Marsaxlokk	Europe/Malta	
3333211	GB-TRF	GB	Траффорд	Trafford	Europe/London	
7289707	NP-1	NP	Центральный	Madhyamanchal	Asia/Kathmandu	
2987375	FR-S	FR	Пикардия	Region Picardie	Europe/Paris	
4568452		PR	Трухильо-Альто	Trujillo Alto Municipio	America/Puerto_Rico	
3333177	GB-NSM	GB	Северный Сомерсет	North Somerset	Europe/London	
696634	UA-53	UA	Полтавская область	Poltavs'ka Oblast'	Europe/Kiev	53
4566403		PR	Наранхито	Naranjito Municipio	America/Puerto_Rico	
4563299		PR	Катаньо	Catano Municipio	America/Puerto_Rico	
863861	MK-36	MK	Кавадарци	Kavadarci	Europe/Skopje	
3903319	BO-T	BO	Тариха	Departamento de Tarija	America/La_Paz	
706482	UA-63	UA	Харьковская область	Kharkivs'ka Oblast'	Europe/Zaporozhye	63
972062	ZA-NL	ZA	Квазулу-Натал провинция	Province of KwaZulu-Natal	Africa/Johannesburg	
675917	RO-HD	RO	Хунедоара	Hunedoara	Europe/Bucharest	
3937485	PE-JUN	PE	Хунин	Junin	America/Lima	
746423	TR-29	TR	Гюмюшхане	Guemueshane	Europe/Istanbul	
863862	MK-40	MK	Кичево	Opstina Kicevo	Europe/Skopje	
3685889	CO-COR	CO	Кордоба	Departamento de Cordoba	America/Bogota	
864481	LT-SA	LT	Шяуляйский уезд	Siauliu Apskritis	Europe/Vilnius	
3337521	HR-20	HR	Меджимурская	Medimurska Zupanija	Europe/Zagreb	
3239069	SI-037	SI	Иг	Ig	Europe/Ljubljana	
2634723	GB-WAR	GB	Уорикшир	Warwickshire	Europe/London	
1626232	ID-SN	ID	Южный Сулавеси	Provinsi Sulawesi Selatan	Asia/Makassar	
862467	TR-74	TR	Бартын	Bartin	Europe/Istanbul	
1857907	JP-26	JP	Киото	Kyoto-fu	Asia/Tokyo	
6115047	CA-QC	CA	Квебек	Quebec	America/Montreal	
3239098	SI-046	SI	Кобарид	Obcina Kobarid	Europe/Ljubljana	
2711508	SE-I	SE	Готланд	Gotland	Europe/Stockholm	
665283	RO-TR	RO	Телеорман	Teleorman	Europe/Bucharest	
3617762	NI-MN	NI	Манагуа	Departamento de Managua	America/Managua	
709929	UA-12	UA	Днепропетровская область	Dnipropetrovska Oblast'	Europe/Zaporozhye	12
3159665	NO-06	NO	Бускеруд	Buskerud fylke	Europe/Oslo	
2644502	GB-LMV	GB	Лимавэди	Limavady	Europe/London	
933044	BW-SE	BW	Юго-Восточный	South East District	Africa/Gaborone	
3595415	GT-HU	GT	Уэуэтенанго	Departamento de Huehuetenango	America/Guatemala	
3870116	CL-TA	CL	Тарапака	Region de Tarapaca	America/Santiago	
2636745	GB-STB	GB	Страбэйн	Strabane	Europe/London	
679134	RO-DJ	RO	Долж	Dolj	Europe/Bucharest	
2639944	GB-POW	GB	Поуис	Powys	Europe/London	
3439440	PY-10	PY	Альто-Парана	Departamento del Alto Parana	America/Asuncion	
2264507	PT-12	PT	Порталегре	Distrito de Portalegre	Europe/Lisbon	
3337526	HR-03	HR	Сисацко-Мославинская	Sisacko-Moslavacka Zupanija	Europe/Zagreb	
1849890	JP-31	JP	Тоттори	Tottori-ken	Asia/Tokyo	
3165361	IT-52	IT	Тоскана	Regione Toscana	Europe/Rome	
3337515	HR-04	HR	Карловацкая	Karlovacka Zupanija	Europe/Zagreb	
